EquipmentSerialNumberID,ModelCode,ModelYear,AskingPrice,PredictedValue,AbsPredictionError,AskingPriceDiffToPredicted,LocationCity,LocationState,ObservationDate,ManufacturerDeliveryPrice
1599,8400T,1997,32000.00000,105068.00,73068.00000,-73068.00000,LA GRANDE,OR,2021-08-01,112591.71
1591,8400T,1997,34000.00000,55740.00,21740.00000,-21740.00000,COMANCHE,TX,2021-04-01,110666.71
1591,8400T,1997,34000.00000,55808.00,21808.00000,-21808.00000,COMANCHE,TX,2021-05-01,110666.71
1591,8400T,1997,34000.00000,55878.00,21878.00000,-21878.00000,COMANCHE,TX,2021-06-01,110666.71
1591,8400T,1997,34000.00000,50348.00,16348.00000,-16348.00000,COMANCHE,TX,2021-07-01,110666.71
3609,8410T,2001,44486.00000,74574.00,30088.00000,-30088.00000,BLACKFOOT,ID,2021-04-01,125433.00
3656,8410T,2001,44486.00000,74574.00,30088.00000,-30088.00000,BLACKFOOT,ID,2021-04-01,125433.00
3702,8410T,2001,44486.00000,74574.00,30088.00000,-30088.00000,BLACKFOOT,ID,2021-04-01,125433.00
3609,8410T,2001,44486.00000,74562.00,30076.00000,-30076.00000,BLACKFOOT,ID,2021-05-01,125433.00
3656,8410T,2001,44486.00000,74562.00,30076.00000,-30076.00000,BLACKFOOT,ID,2021-05-01,125433.00
3702,8410T,2001,44486.00000,74562.00,30076.00000,-30076.00000,BLACKFOOT,ID,2021-05-01,125433.00
3609,8410T,2001,44486.00000,74546.00,30060.00000,-30060.00000,BLACKFOOT,ID,2021-06-01,125433.00
3656,8410T,2001,44486.00000,74546.00,30060.00000,-30060.00000,BLACKFOOT,ID,2021-06-01,125433.00
3702,8410T,2001,44486.00000,74546.00,30060.00000,-30060.00000,BLACKFOOT,ID,2021-06-01,125433.00
3629,8420T,2002,94999.00000,88566.00,6433.00000,6433.00000,ASHLAND,VA,2021-04-01,130692.10
3629,8420T,2002,89995.00000,85408.00,4587.00000,4587.00000,ASHLAND,VA,2021-05-01,130692.10
3629,8420T,2002,75000.00000,74888.00,112.00000,112.00000,ASHLAND,VA,2021-06-01,130692.10
1640,8430T,2008,46900.00000,100438.00,53538.00000,-53538.00000,GRAND MEADOW,MN,2021-04-01,168018.62
1640,8430T,2008,46900.00000,100262.00,53362.00000,-53362.00000,GRAND MEADOW,MN,2021-05-01,168018.62
1640,8430T,2008,41900.00000,97334.00,55434.00000,-55434.00000,GRAND MEADOW,MN,2021-06-01,168018.62
1640,8430T,2008,41900.00000,71724.00,29824.00000,-29824.00000,GRAND MEADOW,MN,2021-07-01,168018.62
2238,8430T,2007,93000.00000,89510.00,3490.00000,3490.00000,BELGRADE,MT,2021-04-01,162273.65
2249,8430T,2007,93000.00000,89510.00,3490.00000,3490.00000,BELGRADE,MT,2021-04-01,162273.65
2238,8430T,2007,93000.00000,89414.00,3586.00000,3586.00000,BELGRADE,MT,2021-05-01,162273.65
2249,8430T,2007,93000.00000,89414.00,3586.00000,3586.00000,BELGRADE,MT,2021-05-01,162273.65
2238,8430T,2007,93000.00000,89342.00,3658.00000,3658.00000,BELGRADE,MT,2021-06-01,162273.65
2249,8430T,2007,93000.00000,89342.00,3658.00000,3658.00000,BELGRADE,MT,2021-06-01,162273.65
2238,8430T,2007,93000.00000,80516.00,12484.00000,12484.00000,CHOTEAU,MT,2021-08-01,162273.65
2249,8430T,2007,93000.00000,80516.00,12484.00000,12484.00000,CHOTEAU,MT,2021-08-01,162273.65
1637,8430T,2007,78740.00000,85730.00,6990.00000,-6990.00000,COULEE CITY,WA,2021-04-01,159020.40
1648,8430T,2007,78740.00000,85730.00,6990.00000,-6990.00000,COULEE CITY,WA,2021-04-01,159020.40
1637,8430T,2007,81200.00000,87442.00,6242.00000,-6242.00000,COULEE CITY,WA,2021-05-01,159020.40
1648,8430T,2007,81200.00000,87442.00,6242.00000,-6242.00000,COULEE CITY,WA,2021-05-01,159020.40
1637,8430T,2007,87060.00000,91430.00,4370.00000,-4370.00000,COULEE CITY,WA,2021-06-01,159020.40
1648,8430T,2007,87060.00000,91430.00,4370.00000,-4370.00000,COULEE CITY,WA,2021-06-01,159020.40
1637,8430T,2007,87030.00000,91430.00,4400.00000,-4400.00000,COULEE CITY,WA,2021-06-01,159020.40
1648,8430T,2007,87030.00000,91430.00,4400.00000,-4400.00000,COULEE CITY,WA,2021-06-01,159020.40
1637,8430T,2007,89280.00000,90756.00,1476.00000,-1476.00000,COULEE CITY,WA,2021-08-01,159020.40
1648,8430T,2007,89280.00000,90756.00,1476.00000,-1476.00000,COULEE CITY,WA,2021-08-01,159020.40
2240,8430T,2008,62000.00000,71552.00,9552.00000,-9552.00000,MERRILL,OR,2021-04-01,166492.48
2240,8430T,2008,62000.00000,71346.00,9346.00000,-9346.00000,MERRILL,OR,2021-05-01,166492.48
2240,8430T,2008,62000.00000,71136.00,9136.00000,-9136.00000,MERRILL,OR,2021-06-01,166492.48
2240,8430T,2008,59999.00000,71460.00,11461.00000,-11461.00000,MERRILL,OR,2021-08-01,166492.48
1633,8430T,2006,105000.00000,101354.00,3646.00000,3646.00000,WILLMAR,MN,2021-04-01,156995.30
1642,8430T,2006,105000.00000,101354.00,3646.00000,3646.00000,WILLMAR,MN,2021-04-01,156995.30
1645,8430T,2006,105000.00000,101354.00,3646.00000,3646.00000,WILLMAR,MN,2021-04-01,156995.30
1633,8430T,2006,105000.00000,100998.00,4002.00000,4002.00000,WILLMAR,MN,2021-05-01,156995.30
1642,8430T,2006,105000.00000,100998.00,4002.00000,4002.00000,WILLMAR,MN,2021-05-01,156995.30
1645,8430T,2006,105000.00000,100998.00,4002.00000,4002.00000,WILLMAR,MN,2021-05-01,156995.30
1633,8430T,2006,105000.00000,100646.00,4354.00000,4354.00000,WILLMAR,MN,2021-06-01,156995.30
1642,8430T,2006,105000.00000,100646.00,4354.00000,4354.00000,WILLMAR,MN,2021-06-01,156995.30
1645,8430T,2006,105000.00000,100646.00,4354.00000,4354.00000,WILLMAR,MN,2021-06-01,156995.30
1633,8430T,2006,105000.00000,97824.00,7176.00000,7176.00000,WILLMAR,MN,2021-07-01,156995.30
1642,8430T,2006,105000.00000,97824.00,7176.00000,7176.00000,WILLMAR,MN,2021-07-01,156995.30
1645,8430T,2006,105000.00000,97824.00,7176.00000,7176.00000,WILLMAR,MN,2021-07-01,156995.30
2237,8430T,2006,86999.00000,91492.00,4493.00000,-4493.00000,LYNDEN,WA,2021-04-01,153092.94
2237,8430T,2006,86999.00000,91246.00,4247.00000,-4247.00000,LYNDEN,WA,2021-05-01,153092.94
2237,8430T,2006,86999.00000,91002.00,4003.00000,-4003.00000,LYNDEN,WA,2021-06-01,153092.94
2237,8430T,2006,86999.00000,88512.00,1513.00000,-1513.00000,LYNDEN,WA,2021-07-01,153092.94
2237,8430T,2006,86999.00000,89132.00,2133.00000,-2133.00000,LYNDEN,WA,2021-08-01,153092.94
1657,8520T,2004,72900.00000,72390.00,510.00000,510.00000,DWIGHT,IL,2021-04-01,144293.38
1657,8520T,2004,72900.00000,72186.00,714.00000,714.00000,DWIGHT,IL,2021-05-01,144293.38
1657,8520T,2004,72900.00000,71990.00,910.00000,910.00000,DWIGHT,IL,2021-06-01,144293.38
1657,8520T,2004,72900.00000,68992.00,3908.00000,3908.00000,DWIGHT,IL,2021-07-01,144293.38
1656,8520T,2003,49000.00000,59244.00,10244.00000,-10244.00000,MERRILL,OR,2021-04-01,140794.50
1656,8520T,2003,49000.00000,59080.00,10080.00000,-10080.00000,MERRILL,OR,2021-05-01,140794.50
1656,8520T,2003,49000.00000,58916.00,9916.00000,-9916.00000,MERRILL,OR,2021-06-01,140794.50
1656,8520T,2003,49000.00000,54444.00,5444.00000,-5444.00000,MERRILL,OR,2021-07-01,140794.50
1656,8520T,2003,49000.00000,61908.00,12908.00000,-12908.00000,MERRILL,OR,2021-08-01,140794.50
1129,8R 370,2021,384900.00000,367572.00,17328.00000,17328.00000,NORTHFIELD,MN,2021-05-01,382746.21
1129,8R 370,2021,384900.00000,366658.00,18242.00000,18242.00000,NORTHFIELD,MN,2021-06-01,382746.21
1129,8R 370,2021,394900.00000,374404.00,20496.00000,20496.00000,NORTHFIELD,MN,2021-07-01,382746.21
1776,8R 250,2020,270000.00000,272942.00,2942.00000,-2942.00000,COMANCHE,TX,2021-05-01,240695.84
1776,8R 250,2020,270000.00000,272444.00,2444.00000,-2444.00000,COMANCHE,TX,2021-06-01,240695.84
1776,8R 250,2020,270000.00000,285682.00,15682.00000,-15682.00000,COMANCHE,TX,2021-07-01,240695.84
1776,8R 250,2020,270000.00000,291760.00,21760.00000,-21760.00000,COMANCHE,TX,2021-08-01,240695.84
522,8R 250,2020,270000.00000,272604.00,2604.00000,-2604.00000,DE LEON,TX,2021-05-01,240695.84
522,8R 250,2020,270000.00000,272106.00,2106.00000,-2106.00000,DE LEON,TX,2021-06-01,240695.84
522,8R 250,2020,270000.00000,285414.00,15414.00000,-15414.00000,DE LEON,TX,2021-07-01,240695.84
522,8R 250,2020,270000.00000,291448.00,21448.00000,-21448.00000,DE LEON,TX,2021-08-01,240695.84
3945,8R 370,2020,379500.00000,360726.00,18774.00000,18774.00000,RED OAK,IA,2021-05-01,372933.33
3945,8R 370,2020,379500.00000,359818.00,19682.00000,19682.00000,RED OAK,IA,2021-06-01,372933.33
3945,8R 370,2020,372500.00000,356972.00,15528.00000,15528.00000,RED OAK,IA,2021-07-01,372933.33
3194,8R 370,2020,372500.00000,358240.00,14260.00000,14260.00000,IRETON,IA,2021-05-01,370974.45
3194,8R 370,2020,372500.00000,357330.00,15170.00000,15170.00000,IRETON,IA,2021-06-01,370974.45
3194,8R 370,2020,372500.00000,357194.00,15306.00000,15306.00000,SIOUX CENTER,IA,2021-06-01,370974.45
2160,8R 410,2020,377754.00000,380206.00,2452.00000,-2452.00000,IDA GROVE,IA,2021-05-01,393215.13
2160,8R 410,2020,377754.00000,379206.00,1452.00000,-1452.00000,IDA GROVE,IA,2021-06-01,393215.13
2160,8R 410,2020,393360.00000,385670.00,7690.00000,7690.00000,IDA GROVE,IA,2021-06-01,393215.13
2160,8R 410,2020,393360.00000,394576.00,1216.00000,-1216.00000,IDA GROVE,IA,2021-07-01,393215.13
2160,8R 410,2020,393360.00000,397740.00,4380.00000,-4380.00000,IDA GROVE,IA,2021-08-01,393215.13
1803,8R 410,2020,377754.00000,380206.00,2452.00000,-2452.00000,IDA GROVE,IA,2021-05-01,393215.13
1803,8R 410,2020,377754.00000,379206.00,1452.00000,-1452.00000,IDA GROVE,IA,2021-06-01,393215.13
1803,8R 410,2020,393616.00000,387026.00,6590.00000,6590.00000,IDA GROVE,IA,2021-06-01,393215.13
1803,8R 410,2020,393616.00000,395644.00,2028.00000,-2028.00000,IDA GROVE,IA,2021-07-01,393215.13
1803,8R 410,2020,393616.00000,398584.00,4968.00000,-4968.00000,IDA GROVE,IA,2021-08-01,393215.13
4003,8100,1994,49900.00000,84234.00,34334.00000,-34334.00000,NEW RICHMOND,WI,2021-05-01,74141.76
4006,8100,1994,49900.00000,84234.00,34334.00000,-34334.00000,NEW RICHMOND,WI,2021-05-01,74141.76
4003,8100,1994,49900.00000,84450.00,34550.00000,-34550.00000,NEW RICHMOND,WI,2021-06-01,74141.76
4006,8100,1994,49900.00000,84450.00,34550.00000,-34550.00000,NEW RICHMOND,WI,2021-06-01,74141.76
1523,8120,2005,99500.00000,79880.00,19620.00000,19620.00000,LAGRANGE,IN,2021-05-01,98154.85
1524,8120,2005,99500.00000,79880.00,19620.00000,19620.00000,LAGRANGE,IN,2021-05-01,98154.85
1526,8120,2005,99500.00000,79880.00,19620.00000,19620.00000,LAGRANGE,IN,2021-05-01,98154.85
1523,8120,2005,99500.00000,79526.00,19974.00000,19974.00000,LAGRANGE,IN,2021-06-01,98154.85
1524,8120,2005,99500.00000,79526.00,19974.00000,19974.00000,LAGRANGE,IN,2021-06-01,98154.85
1526,8120,2005,99500.00000,79526.00,19974.00000,19974.00000,LAGRANGE,IN,2021-06-01,98154.85
1523,8120,2005,99500.00000,90212.00,9288.00000,9288.00000,LAGRANGE,IN,2021-07-01,98154.85
1524,8120,2005,99500.00000,90212.00,9288.00000,9288.00000,LAGRANGE,IN,2021-07-01,98154.85
1526,8120,2005,99500.00000,90212.00,9288.00000,9288.00000,LAGRANGE,IN,2021-07-01,98154.85
1523,8120,2005,99500.00000,91056.00,8444.00000,8444.00000,LAGRANGE,IN,2021-08-01,98154.85
1524,8120,2005,99500.00000,91056.00,8444.00000,8444.00000,LAGRANGE,IN,2021-08-01,98154.85
1526,8120,2005,99500.00000,91056.00,8444.00000,8444.00000,LAGRANGE,IN,2021-08-01,98154.85
1492,8120,2002,92500.00000,85430.00,7070.00000,7070.00000,LA GRANDE,OR,2021-05-01,91061.74
1501,8120,2002,92500.00000,85430.00,7070.00000,7070.00000,LA GRANDE,OR,2021-05-01,91061.74
1492,8120,2002,92500.00000,85356.00,7144.00000,7144.00000,LA GRANDE,OR,2021-06-01,91061.74
1501,8120,2002,92500.00000,85356.00,7144.00000,7144.00000,LA GRANDE,OR,2021-06-01,91061.74
1492,8120,2002,92500.00000,87632.00,4868.00000,4868.00000,LA GRANDE,OR,2021-07-01,91061.74
1501,8120,2002,92500.00000,87632.00,4868.00000,4868.00000,LA GRANDE,OR,2021-07-01,91061.74
1492,8120,2002,92500.00000,72628.00,19872.00000,19872.00000,LA GRANDE,OR,2021-08-01,91061.74
1501,8120,2002,92500.00000,72628.00,19872.00000,19872.00000,LA GRANDE,OR,2021-08-01,91061.74
1518,8130,2007,79500.00000,80402.00,902.00000,-902.00000,JACKSON,TN,2021-05-01,117131.63
1521,8130,2007,79500.00000,80402.00,902.00000,-902.00000,JACKSON,TN,2021-05-01,117131.63
1518,8130,2007,79500.00000,80288.00,788.00000,-788.00000,PARIS,TN,2021-06-01,117131.63
1521,8130,2007,79500.00000,80288.00,788.00000,-788.00000,PARIS,TN,2021-06-01,117131.63
1518,8130,2007,79500.00000,80288.00,788.00000,-788.00000,JACKSON,TN,2021-06-01,117131.63
1521,8130,2007,79500.00000,80288.00,788.00000,-788.00000,JACKSON,TN,2021-06-01,117131.63
1518,8130,2007,79500.00000,99544.00,20044.00000,-20044.00000,JACKSON,TN,2021-07-01,117131.63
1521,8130,2007,79500.00000,99544.00,20044.00000,-20044.00000,JACKSON,TN,2021-07-01,117131.63
498,8245R,2020,222900.00000,240354.00,17454.00000,-17454.00000,HOOPESTON,IL,2021-05-01,227225.46
498,8245R,2020,222900.00000,239570.00,16670.00000,-16670.00000,DWIGHT,IL,2021-06-01,227225.46
498,8245R,2020,228900.00000,242840.00,13940.00000,-13940.00000,DWIGHT,IL,2021-06-01,227225.46
447,8245R,2020,244100.00000,243454.00,646.00000,646.00000,MOORHEAD,MN,2021-05-01,246612.52
447,8245R,2020,250525.00000,246528.00,3997.00000,3997.00000,MOORHEAD,MN,2021-06-01,246612.52
447,8245R,2020,250610.00000,246518.00,4092.00000,4092.00000,MOORHEAD,MN,2021-06-01,246612.52
449,8245R,2020,225000.00000,234006.00,9006.00000,-9006.00000,DIXIE,GA,2021-05-01,221170.18
449,8245R,2020,225000.00000,233558.00,8558.00000,-8558.00000,DIXIE,GA,2021-06-01,221170.18
509,8245R,2018,159900.00000,156014.00,3886.00000,3886.00000,FALCONER,NY,2021-05-01,203259.98
509,8245R,2018,159900.00000,155814.00,4086.00000,4086.00000,FALCONER,NY,2021-06-01,203259.98
509,8245R,2018,159900.00000,159908.00,8.00000,-8.00000,FALCONER,NY,2021-07-01,203259.98
509,8245R,2018,159900.00000,158644.00,1256.00000,1256.00000,FALCONER,NY,2021-08-01,203259.98
501,8245R,2017,190704.00000,187152.00,3552.00000,3552.00000,BLACKFOOT,ID,2021-05-01,239516.20
501,8245R,2017,190704.00000,186164.00,4540.00000,4540.00000,BLACKFOOT,ID,2021-06-01,239516.20
501,8245R,2017,204171.00000,193988.00,10183.00000,10183.00000,BLACKFOOT,ID,2021-06-01,239516.20
501,8245R,2017,204171.00000,200628.00,3543.00000,3543.00000,BLACKFOOT,ID,2021-07-01,239516.20
2357,8245R,2010,78500.00000,82382.00,3882.00000,-3882.00000,OCILLA,GA,2021-05-01,147483.49
2357,8245R,2010,78500.00000,82214.00,3714.00000,-3714.00000,OCILLA,GA,2021-06-01,147483.49
2357,8245R,2010,78500.00000,81958.00,3458.00000,-3458.00000,OCILLA,GA,2021-06-01,147483.49
2357,8245R,2010,78500.00000,80892.00,2392.00000,-2392.00000,OCILLA,GA,2021-07-01,147483.49
2488,8260R,2013,129500.00000,131990.00,2490.00000,-2490.00000,PENDER,NE,2021-05-01,206332.28
2488,8260R,2013,129500.00000,131558.00,2058.00000,-2058.00000,PENDER,NE,2021-06-01,206332.28
1788,8270R,2019,275000.00000,274312.00,688.00000,688.00000,EL CAMPO,TX,2021-05-01,250088.30
1788,8270R,2019,275000.00000,273792.00,1208.00000,1208.00000,EL CAMPO,TX,2021-06-01,250088.30
1788,8270R,2019,275000.00000,281608.00,6608.00000,-6608.00000,EL CAMPO,TX,2021-07-01,250088.30
556,8270R,2020,229500.00000,248782.00,19282.00000,-19282.00000,BLAKELY,GA,2021-05-01,239897.35
556,8270R,2020,229500.00000,248294.00,18794.00000,-18794.00000,SAMSON,AL,2021-06-01,239897.35
556,8270R,2020,229500.00000,248748.00,19248.00000,-19248.00000,SAMSON,AL,2021-07-01,239897.35
556,8270R,2020,229500.00000,250928.00,21428.00000,-21428.00000,SAMSON,AL,2021-08-01,239897.35
536,8270R,2010,126300.00000,130006.00,3706.00000,-3706.00000,MONTEVIDEO,MN,2021-05-01,185848.74
536,8270R,2010,127600.00000,130496.00,2896.00000,-2896.00000,MONTEVIDEO,MN,2021-06-01,185848.74
536,8270R,2010,127600.00000,127280.00,320.00000,320.00000,MONTEVIDEO,MN,2021-07-01,185848.74
2549,8270R,2010,88500.00000,98340.00,9840.00000,-9840.00000,TEMPLE,TX,2021-05-01,171561.39
2549,8270R,2010,88500.00000,98088.00,9588.00000,-9588.00000,TEMPLE,TX,2021-06-01,171561.39
2625,8285R,2013,132500.00000,141294.00,8794.00000,-8794.00000,HARDINSBURG,KY,2021-05-01,220239.25
2625,8285R,2013,132500.00000,140798.00,8298.00000,-8298.00000,HARDINSBURG,KY,2021-06-01,220239.25
2625,8285R,2013,132500.00000,131132.00,1368.00000,1368.00000,HARDINSBURG,KY,2021-07-01,220239.25
1812,8285R,2011,155000.00000,178772.00,23772.00000,-23772.00000,EL CAMPO,TX,2021-05-01,175419.09
1812,8285R,2011,155000.00000,178368.00,23368.00000,-23368.00000,EL CAMPO,TX,2021-06-01,175419.09
1812,8285R,2011,165000.00000,185176.00,20176.00000,-20176.00000,EL CAMPO,TX,2021-07-01,175419.09
1812,8285R,2011,165000.00000,186484.00,21484.00000,-21484.00000,EL CAMPO,TX,2021-08-01,175419.09
666,8295R,2020,292750.00000,283946.00,8804.00000,8804.00000,SAINT LOUIS,MI,2021-05-01,296818.83
666,8295R,2020,292750.00000,283302.00,9448.00000,9448.00000,ST LOUIS,MI,2021-06-01,296818.83
709,8295R,2018,310000.00000,291882.00,18118.00000,18118.00000,FREDERICK,MD,2021-05-01,271404.21
709,8295R,2018,310000.00000,291174.00,18826.00000,18826.00000,FREDERICK,MD,2021-06-01,271404.21
709,8295R,2018,310000.00000,307808.00,2192.00000,2192.00000,FREDERICK,MD,2021-07-01,271404.21
709,8295R,2018,310000.00000,307746.00,2254.00000,2254.00000,FREDERICK,MD,2021-08-01,271404.21
2719,8295R,2017,245000.00000,261880.00,16880.00000,-16880.00000,CAZENOVIA,NY,2021-05-01,244030.71
2719,8295R,2017,245000.00000,261284.00,16284.00000,-16284.00000,CAZENOVIA,NY,2021-06-01,244030.71
2719,8295R,2017,245000.00000,253048.00,8048.00000,-8048.00000,CAZENOVIA,NY,2021-07-01,244030.71
751,8310R,2013,159000.00000,156990.00,2010.00000,2010.00000,LEBANON,IN,2021-05-01,239296.75
751,8310R,2013,159000.00000,156486.00,2514.00000,2514.00000,LEBANON,IN,2021-06-01,239296.75
751,8310R,2013,159000.00000,153608.00,5392.00000,5392.00000,LEBANON,IN,2021-07-01,239296.75
1864,8310R,2012,162995.00000,154592.00,8403.00000,8403.00000,SHAWANO,WI,2021-05-01,229654.52
1864,8310R,2012,162995.00000,154104.00,8891.00000,8891.00000,SHAWANO,WI,2021-06-01,229654.52
1864,8310R,2012,162995.00000,154752.00,8243.00000,8243.00000,SHAWANO,WI,2021-07-01,229654.52
1864,8310R,2012,162995.00000,155476.00,7519.00000,7519.00000,SHAWANO,WI,2021-08-01,229654.52
2755,8310R,2012,137200.00000,140634.00,3434.00000,-3434.00000,OWATONNA,MN,2021-05-01,224333.71
2755,8310R,2012,138600.00000,141098.00,2498.00000,-2498.00000,OWATONNA,MN,2021-06-01,224333.71
2755,8310R,2012,138600.00000,141098.00,2498.00000,-2498.00000,OWATONNA,MN,2021-06-01,224333.71
2898,8310R,2012,130000.00000,133268.00,3268.00000,-3268.00000,EL CAMPO,TX,2021-05-01,208400.19
2898,8310R,2012,130000.00000,132892.00,2892.00000,-2892.00000,EL CAMPO,TX,2021-06-01,208400.19
2798,8320R,2020,269500.00000,282252.00,12752.00000,-12752.00000,HOPKINSVILLE,KY,2021-05-01,294942.34
2798,8320R,2020,269500.00000,281510.00,12010.00000,-12010.00000,HOPKINSVILLE,KY,2021-06-01,294942.34
2798,8320R,2020,269500.00000,282976.00,13476.00000,-13476.00000,HOPKINSVILLE,KY,2021-07-01,294942.34
817,8320R,2018,201200.00000,209662.00,8462.00000,-8462.00000,WILSON,NC,2021-05-01,270099.83
817,8320R,2018,201200.00000,209134.00,7934.00000,-7934.00000,WILSON,NC,2021-06-01,270099.83
817,8320R,2018,201200.00000,207236.00,6036.00000,-6036.00000,WILSON,NC,2021-07-01,270099.83
2816,8320R,2017,279900.00000,263762.00,16138.00000,16138.00000,EFFINGHAM,IL,2021-05-01,297577.28
2816,8320R,2017,274900.00000,259564.00,15336.00000,15336.00000,EFFINGHAM,IL,2021-06-01,297577.28
812,8320R,2017,216900.00000,223568.00,6668.00000,-6668.00000,FALCONER,NY,2021-05-01,267832.95
812,8320R,2017,216900.00000,223194.00,6294.00000,-6294.00000,FALCONER,NY,2021-06-01,267832.95
812,8320R,2017,216900.00000,227304.00,10404.00000,-10404.00000,CENTRE HALL,PA,2021-07-01,267832.95
1877,8320R,2016,189000.00000,179222.00,9778.00000,9778.00000,LAGRANGE,IN,2021-05-01,288910.16
1877,8320R,2016,189000.00000,178658.00,10342.00000,10342.00000,LAGRANGE,IN,2021-06-01,288910.16
1877,8320R,2016,189000.00000,178658.00,10342.00000,10342.00000,THREE RIVERS,MI,2021-06-01,288910.16
1877,8320R,2016,189000.00000,176892.00,12108.00000,12108.00000,THREE RIVERS,MI,2021-07-01,288910.16
1877,8320R,2016,189000.00000,177652.00,11348.00000,11348.00000,THREE RIVERS,MI,2021-08-01,288910.16
2786,8320R,2016,174000.00000,165998.00,8002.00000,8002.00000,EASTON,MO,2021-05-01,289218.16
2786,8320R,2016,174000.00000,165528.00,8472.00000,8472.00000,CARROLLTON,MO,2021-06-01,289218.16
2781,8320R,2010,132900.00000,133414.00,514.00000,-514.00000,AINSWORTH,NE,2021-05-01,212998.17
1574,8330,2009,146500.00000,128046.00,18454.00000,18454.00000,LE MARS,IA,2021-05-01,164802.33
1574,8330,2009,146500.00000,127684.00,18816.00000,18816.00000,LE MARS,IA,2021-06-01,164802.33
1574,8330,2009,146500.00000,130028.00,16472.00000,16472.00000,LE MARS,IA,2021-07-01,164802.33
1565,8330,2008,76000.00000,80590.00,4590.00000,-4590.00000,AMERICAN FALLS,ID,2021-05-01,153389.39
1565,8330,2008,76000.00000,80454.00,4454.00000,-4454.00000,AMERICAN FALLS,ID,2021-06-01,153389.39
1565,8330,2008,76000.00000,79364.00,3364.00000,-3364.00000,AMERICAN FALLS,ID,2021-07-01,153389.39
1956,8335R,2013,145000.00000,138766.00,6234.00000,6234.00000,JAY,FL,2021-05-01,260012.06
1956,8335R,2013,145000.00000,138310.00,6690.00000,6690.00000,JAY,FL,2021-06-01,260012.06
1956,8335R,2013,145000.00000,135468.00,9532.00000,9532.00000,JAY,FL,2021-07-01,260012.06
1956,8335R,2013,145000.00000,131392.00,13608.00000,13608.00000,JAY,FL,2021-08-01,260012.06
905,8335R,2012,179900.00000,167626.00,12274.00000,12274.00000,NELIGH,NE,2021-05-01,263764.08
905,8335R,2012,179900.00000,166990.00,12910.00000,12910.00000,NELIGH,NE,2021-06-01,263764.08
905,8335R,2012,179900.00000,166008.00,13892.00000,13892.00000,NELIGH,NE,2021-07-01,263764.08
905,8335R,2012,179900.00000,162724.00,17176.00000,17176.00000,NELIGH,NE,2021-08-01,263764.08
1946,8335R,2011,127500.00000,135572.00,8072.00000,-8072.00000,SMITH CENTER,KS,2021-05-01,214384.45
1946,8335R,2011,127500.00000,135154.00,7654.00000,-7654.00000,SMITH CENTER,KS,2021-06-01,214384.45
1946,8335R,2011,127500.00000,136042.00,8542.00000,-8542.00000,SMITH CENTER,KS,2021-07-01,214384.45
990,8345R,2019,329900.00000,315262.00,14638.00000,14638.00000,ELNORA,IN,2021-05-01,328469.68
990,8345R,2019,329900.00000,314478.00,15422.00000,15422.00000,ELNORA,IN,2021-06-01,328469.68
